Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename:  ctjaic02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table #.  1  2002 Census of Tribal justice Agencies in Indian Country Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"series title:  Census of Tribal justice Agencies in Indian Country, 2002, NCJ 205332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data source:  Census of Tribal justice Agencies in Indian Country (CTJAIC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
authors:  Steven W. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date of version:  8/17/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Table #.  1  2002 Census of Tribal justice Agencies in Indian Country Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Note:  questionnaire item numbers are listed above the response for identification on the questionnaire.  The questionnaire may be obtained at <http://www.ojp.usdoj.gov/bjs/pub/pdf/ctja02.pdf>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,Tribal justice Census participant,Does your tribe have a law enforcement agency employing sworn tribal personnel with general arrest powers?,Does your tribal law enforcement agency operate through a PL 93-638 or self governance contract?,With which of the following does your tribal law enforcement agency have cross deputization agreements?,,,,,Are your tribal law enforcement officers recognized by the state and have state peace officer authority?,Do your tribal law enforcement officers have arrest authority over tribal members off the reservation?,Do your tribal law enforcement officers have arrest authority over non-Indians on the reservation?,Which of the following provide law enforcement services for your tribe?,,,,,,,,,,,,Who performs the Uniform Officers functions in your tribe?,,,,,,,Who performs the Criminal Investigation functions in your tribe?,,,,,,,Who performs the Detention functions in your tribe?,,,,,,,"For juvenile offenses committed on your tribal land, to which justice authorities may cases be referred?",,,,For which types of land are tribal law enforcement services provided?,,,,,,Is the land base contiguous?,"How many CRIMINAL cases during the last
calendar year were referred to the U.S.
Arizona,Hopi Tribe,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,. . .,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,. . .,Yes,21,No,No,Yes,Yes,No,. . .,Yes,Yes,Yes,No,No,Yes,3,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Hopi Youth Wellness Drug Court,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,Yes,Yes,Yes,Yes,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,No,Yes,Yes,Yes,No,. . .,Yes,No,No,No,4,1,1,0,3,4,4,0,0,2,2,12,23,2,1,1,2,0,0,0,0,0,0,0,0,6,No,Yes,No,. . .,No,No,No,Yes,No,. . .,Yes,Yes,No,Yes,Yes,No,. . .,No,No,Yes,No,. . .,1609,2,0,2,259,2,. . .,9,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,. . .
Arizona,Hualapai Indian Tribe of the Hualapai Indian Reservation (Arizona),Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,. . .,Yes,5,Yes,Yes,Yes,Yes,No,. . .,Yes,No,No,Yes,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,Yes,No,No,No,No,. . .,Yes,Yes,Yes,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,Yes,No,No,No,No,No,. . .,No,No,No,Yes,2,0,1,0,2,0,3,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,400,1,0,2,40,1,0,2,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,. . .
Arizona,Kaibab Band of Paiute Indians of the Kaibab Indian Reservation (Arizona),Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,No,No,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,. . .,Yes,1,Yes,No,Yes,Yes,No,. . .,No,No,No,Yes,No,Yes,1,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,No,No,No,No,. . .,Yes,Yes,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,No,No,No,No,No,No,No,. . .,Yes,Yes,Yes,No,Yes,No,No,No,. . .,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,100,1,0,2,280,1,0,1,No,No,No,No,No,No,No,No,No,No,No,Yes,. . .
Arizona,Navajo Nation,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Resource enforcement- rangers and fish and wildlife,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,. . .,Yes,300,Yes,Yes,No,Yes,No,. . .,Yes,Yes,Yes,No,Yes,Yes,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Administrative agencies,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Supreme court (Yes), DANA Drug Court (6), Probation Court (7), District Court (7)",7,7,7,7,Yes,7,NoYes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,Yes,No,Yes,No,Yes,Yes,"Behavioral outpatient counseling, peacemaker program, IHS Outpatient Detox",Yes,Yes,Yes,No,15,3,9,0,22,5,25,0,0,10,8,140,237,0,0,0,0,0,0,0,0,255,0,0,0,0,No,Yes,No,. . .,No,Yes,No,No,Yes,Lifetime,Yes,Yes,Yes,Yes,Yes,No,. . .,No,No,Yes,No,. . .,31057,2,0,2,46876,2,0,1,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,. . .
Arizona,Pascua Yaqui Tribal Council,Yes,Yes,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,. . .,Yes,. . .,. . .,Yes,Yes,Yes,Yes,Tribal Prosecutor's Office,. . .,. . .,. . .,. . .,. . .,Yes,9,No,No,No,No,No,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,Yes,Yes,No,No,No,Yes,"Adult Drug Court, Family Healing Court, and Juvenile Court",. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,Yes,No,Yes,No,Yes,"Adult Court, Family Healing Court",Yes,Yes,Yes,0,Yes,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,No,3,3,0,0,2,2,3,0,0,2,0,3,18,1,0,0,1,0,0,0,0,0,0,0,0,2,No,Yes,No,. . .,No,No,Yes,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,289,2,0,2,159,2,78,2,Yes,. . .,. . .,No,No,Yes,No,Yes,Yes,Yes,Yes,No,. . .
Arizona,"Quechan Tribe of the Fort Yuma Indian Reservation, California and Arizona",Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,. . .,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,. . .,Yes,0,No,Yes,Yes,Yes,No,. . .,Yes,Yes,No,No,Yes,Yes,3,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,Yes,No,Yes,No,No,. . .,Yes,Yes,Yes,0,Yes,0,0,No,No,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,No,Yes,No,No,No,No,. . .,No,No,Yes,No,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,. . .,No,No,Yes,No,No,. . .,Yes,Yes,Yes,Yes,No,No,. . .,Yes,No,No,No,. . .,6,2,0,2,73,2,25,1,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,. . .
Arizona,"Salt River Pima-Maricopa Indian Community of the Salt River Reservation, Arizona",Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,. . .,Yes,450,No,Yes,No,No,No,. . .,Yes,No,No,Yes,No,Yes,3,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,No,Yes,No,No,. . .,Yes,Yes,0,0,Yes,0,0,No,No,Yes,Yes,Yes,Yes,No,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,No,No,No,. . .,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Drug Court,Yes,No,No,No,6,0,1,0,5,4,6,0,0,4,1,35,62,2,4,0,0,0,0,0,0,0,1,0,6,13,Yes,Yes,No,. . .,No,No,No,Yes,No,. . .,Yes,Yes,Yes,No,No,No,. . .,No,No,Yes,No,. . .,825,2,0,2,216,2,110,1,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,. . .
Arizona,San Carlos Apache Tribe,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,. . .,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,. . .,No,. . .,. . .,No,Yes,No,No,. . .,Yes,No,No,Yes,No,Yes,2,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,Yes,Yes,Yes,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,No,No,Yes,No,No,. . .,No,No,No,No,5,3,0,0,2,1,1,0,0,2,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,4,No,Yes,No,. . .,No,No,No,Yes,No,. . .,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,No,No,. . .,3512,1,0,2,4131,1,39,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .
Arizona,San Juan Southern Paiute,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .
Arizona,Tohono O'odham Nation,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,. . .,No,100,Yes,Yes,No,Yes,No,. . .,Yes,No,Yes,No,Yes,Yes,3,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,No,No,No,No,. . .,Yes,Yes,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,No,No,No,. . .,Yes,Yes,No,Yes,Yes,No,Yes,No,. . .,Yes,No,Yes,No,5,0,1,0,6,5,10,0,0,0,1,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,. . .,No,No,No,Yes,No,. . .,No,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,. . .
Arizona,Tonto Apache Tribe of Arizona,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,. . .,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,. . .,Yes,0,No,Yes,No,No,No,. . .,Yes,No,No,Yes,No,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,. . .,Yes,Yes,No,Yes,Yes,No,Yes,No,. . .,No,No,Yes,No,1,0,1,0,1,0,1,0,4,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,No,Yes,No,. . .,Yes,No,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,No,No,Yes,No,. . .,20,1,0,1,7,1,1,1,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,. . .
Arizona,"White Mountain Apache Tribe of the Fort Apache Reservation, Arizona",Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,. . .,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,. . .,Yes,. . .,. . .,No,Yes,Yes,No,. . .,Yes,Yes,Yes,No,. . .,Yes,1,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,No,No,No,No,. . .,Yes,Yes,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,No,Yes,Yes,No,No,No,. . .,Yes,Yes,No,No,Yes,No,No,No,. . .,Yes,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,. . .,No,No,No,No,No,. . .,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,No,No,No,No,No,No,No,No,No,No,Yes,. . .
Arizona,Yavapai-Apache Nation of the Camp Verde Indian Reservation,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,. . .,No,3,No,Yes,No,No,No,. . .,Yes,No,No,Yes,Yes,Yes,2,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,No,Yes,Yes,Yes,No,. . .,No,Yes,No,No,2,0,1,0,2,1,1,0,0,0,0,3,10,2,3,0,0,0,0,0,0,0,1,0,0,6,No,Yes,No,. . .,No,Yes,No,Yes,No,. . .,Yes,Yes,No,No,Yes,No,. . .,No,No,Yes,No,. . .,270,2,0,2,74,2,14,2,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,. . .
Arizona,Yavapai-Prescott Tribe,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,. . .,Yes,3,No,Yes,Yes,Yes,No,. . .,Yes,No,Yes,No,No,Yes,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,No,Yes,Yes,No,No,. . .,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,40,2,0,2,27,2,0,2,No,No,No,. . .,No,No,Yes,Yes,Yes,Yes,Yes,No,. . .
California,Agua Caliente Band of Cahuilla Indians,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .
